record_id,timestamp,topic,device_id,sensor_type,value,unit,status,attack_type,label,source,sequence_number
27990,2026-09-12T20:22:21.807987,attacker/hijacked,pressure_sensor_01,pressure,170.0,kPa,RUNNING,MQTT Topic Hijacking,1,simulator,57740
27991,2026-09-12T20:22:21.807995,attacker/hijacked,current_sensor_01,current,12.0,A,RUNNING,MQTT Topic Hijacking,1,simulator,57741
27992,2026-09-12T20:22:22.830295,attacker/hijacked,temperature_sensor_01,temperature,42.0,Â°C,RUNNING,MQTT Topic Hijacking,1,simulator,57742
27993,2026-09-12T20:22:22.830357,attacker/hijacked,current_sensor_01,current,10.5,A,RUNNING,MQTT Topic Hijacking,1,simulator,57743
27994,2026-09-12T20:22:22.830378,attacker/hijacked,rpm_sensor_01,rpm,1450.0,RPM,RUNNING,MQTT Topic Hijacking,1,simulator,57744
27995,2026-09-12T20:22:22.830400,attacker/hijacked,vibration_sensor_01,vibration,0.25,g,RUNNING,MQTT Topic Hijacking,1,simulator,57745
27996,2026-09-12T20:22:22.830424,attacker/hijacked,voltage_sensor_01,voltage,221.15,V,RUNNING,MQTT Topic Hijacking,1,simulator,57746
27997,2026-09-12T20:22:22.830443,attacker/hijacked,pressure_sensor_01,pressure,75.0,kPa,RUNNING,MQTT Topic Hijacking,1,simulator,57747
27998,2026-09-12T20:22:22.830461,attacker/hijacked,flow_sensor_01,flow,75.0,L/min,RUNNING,MQTT Topic Hijacking,1,simulator,57748
27999,2026-09-12T20:22:22.830478,attacker/hijacked,current_sensor_01,current,10.0,A,RUNNING,MQTT Topic Hijacking,1,simulator,57749
28000,2026-09-12T20:22:22.830499,attacker/hijacked,level_sensor_01,level,100.0,%,RUNNING,MQTT Topic Hijacking,1,simulator,57750
28001,2026-09-12T20:22:22.830839,attacker/hijacked,temperature_sensor_01,temperature,25.0,Â°C,RUNNING,MQTT Topic Hijacking,1,simulator,57751
28002,2026-09-12T20:22:22.830866,attacker/hijacked,pressure_sensor_01,pressure,101.3,kPa,RUNNING,MQTT Topic Hijacking,1,simulator,57752
28003,2026-09-12T20:22:22.830888,attacker/hijacked,humidity_sensor_01,humidity,61.32,%,RUNNING,MQTT Topic Hijacking,1,simulator,57753
28004,2026-09-12T20:22:22.830902,attacker/hijacked,rpm_sensor_01,rpm,1450.0,RPM,RUNNING,MQTT Topic Hijacking,1,simulator,57754
28005,2026-09-12T20:22:22.830913,attacker/hijacked,current_sensor_01,current,9.5,A,RUNNING,MQTT Topic Hijacking,1,simulator,57755
28006,2026-09-12T20:22:22.830928,attacker/hijacked,proximity_sensor_01,proximity,252.67,mm,RUNNING,MQTT Topic Hijacking,1,simulator,57756
28007,2026-09-12T20:22:22.830939,attacker/hijacked,pressure_sensor_01,pressure,140.0,kPa,RUNNING,MQTT Topic Hijacking,1,simulator,57757
28008,2026-09-12T20:22:22.830950,attacker/hijacked,temperature_sensor_01,temperature,45.0,Â°C,RUNNING,MQTT Topic Hijacking,1,simulator,57758
28009,2026-09-12T20:22:22.830960,attacker/hijacked,pressure_sensor_01,pressure,170.0,kPa,RUNNING,MQTT Topic Hijacking,1,simulator,57759
28010,2026-09-12T20:22:22.830971,attacker/hijacked,current_sensor_01,current,12.0,A,RUNNING,MQTT Topic Hijacking,1,simulator,57760
28011,2026-09-12T20:22:23.847631,attacker/hijacked,temperature_sensor_01,temperature,42.0,Â°C,RUNNING,MQTT Topic Hijacking,1,simulator,57761
28012,2026-09-12T20:22:23.847694,attacker/hijacked,current_sensor_01,current,10.5,A,RUNNING,MQTT Topic Hijacking,1,simulator,57762
28013,2026-09-12T20:22:23.847718,attacker/hijacked,rpm_sensor_01,rpm,1450.0,RPM,RUNNING,MQTT Topic Hijacking,1,simulator,57763
28014,2026-09-12T20:22:23.847741,attacker/hijacked,vibration_sensor_01,vibration,0.25,g,RUNNING,MQTT Topic Hijacking,1,simulator,57764
28015,2026-09-12T20:22:23.847766,attacker/hijacked,voltage_sensor_01,voltage,233.3,V,RUNNING,MQTT Topic Hijacking,1,simulator,57765
28016,2026-09-12T20:22:23.847785,attacker/hijacked,pressure_sensor_01,pressure,75.0,kPa,RUNNING,MQTT Topic Hijacking,1,simulator,57766
28017,2026-09-12T20:22:23.847804,attacker/hijacked,flow_sensor_01,flow,75.0,L/min,RUNNING,MQTT Topic Hijacking,1,simulator,57767
28018,2026-09-12T20:22:23.847820,attacker/hijacked,current_sensor_01,current,10.0,A,RUNNING,MQTT Topic Hijacking,1,simulator,57768
28019,2026-09-12T20:22:23.847839,attacker/hijacked,level_sensor_01,level,100.0,%,RUNNING,MQTT Topic Hijacking,1,simulator,57769
28020,2026-09-12T20:22:23.848219,attacker/hijacked,temperature_sensor_01,temperature,25.0,Â°C,RUNNING,MQTT Topic Hijacking,1,simulator,57770
28021,2026-09-12T20:22:23.848258,attacker/hijacked,pressure_sensor_01,pressure,101.3,kPa,RUNNING,MQTT Topic Hijacking,1,simulator,57771
28022,2026-09-12T20:22:23.848286,attacker/hijacked,humidity_sensor_01,humidity,54.54,%,RUNNING,MQTT Topic Hijacking,1,simulator,57772
28023,2026-09-12T20:22:23.848308,attacker/hijacked,rpm_sensor_01,rpm,1450.0,RPM,RUNNING,MQTT Topic Hijacking,1,simulator,57773
28024,2026-09-12T20:22:23.848326,attacker/hijacked,current_sensor_01,current,9.5,A,RUNNING,MQTT Topic Hijacking,1,simulator,57774
28025,2026-09-12T20:22:23.848345,attacker/hijacked,proximity_sensor_01,proximity,426.61,mm,RUNNING,MQTT Topic Hijacking,1,simulator,57775
28026,2026-09-12T20:22:23.848360,attacker/hijacked,pressure_sensor_01,pressure,140.0,kPa,RUNNING,MQTT Topic Hijacking,1,simulator,57776
28027,2026-09-12T20:22:23.848376,attacker/hijacked,temperature_sensor_01,temperature,45.0,Â°C,RUNNING,MQTT Topic Hijacking,1,simulator,57777
28028,2026-09-12T20:22:23.848390,attacker/hijacked,pressure_sensor_01,pressure,170.0,kPa,RUNNING,MQTT Topic Hijacking,1,simulator,57778
28029,2026-09-12T20:22:23.848404,attacker/hijacked,current_sensor_01,current,12.0,A,RUNNING,MQTT Topic Hijacking,1,simulator,57779
28030,2026-09-12T20:22:24.878086,attacker/hijacked,temperature_sensor_01,temperature,42.0,Â°C,RUNNING,MQTT Topic Hijacking,1,simulator,57780
28031,2026-09-12T20:22:24.878139,attacker/hijacked,current_sensor_01,current,10.5,A,RUNNING,MQTT Topic Hijacking,1,simulator,57781
28032,2026-09-12T20:22:24.878157,attacker/hijacked,rpm_sensor_01,rpm,1450.0,RPM,RUNNING,MQTT Topic Hijacking,1,simulator,57782
28033,2026-09-12T20:22:24.878176,attacker/hijacked,vibration_sensor_01,vibration,0.25,g,RUNNING,MQTT Topic Hijacking,1,simulator,57783
28034,2026-09-12T20:22:24.878196,attacker/hijacked,voltage_sensor_01,voltage,237.29,V,RUNNING,MQTT Topic Hijacking,1,simulator,57784
28035,2026-09-12T20:22:24.878210,attacker/hijacked,pressure_sensor_01,pressure,75.0,kPa,RUNNING,MQTT Topic Hijacking,1,simulator,57785
28036,2026-09-12T20:22:24.878226,attacker/hijacked,flow_sensor_01,flow,75.0,L/min,RUNNING,MQTT Topic Hijacking,1,simulator,57786
28037,2026-09-12T20:22:24.878240,attacker/hijacked,current_sensor_01,current,10.0,A,RUNNING,MQTT Topic Hijacking,1,simulator,57787
28038,2026-09-12T20:22:24.878257,attacker/hijacked,level_sensor_01,level,100.0,%,RUNNING,MQTT Topic Hijacking,1,simulator,57788
28039,2026-09-12T20:22:24.878831,attacker/hijacked,temperature_sensor_01,temperature,25.0,Â°C,RUNNING,MQTT Topic Hijacking,1,simulator,57789
28040,2026-09-12T20:22:24.878855,attacker/hijacked,pressure_sensor_01,pressure,101.3,kPa,RUNNING,MQTT Topic Hijacking,1,simulator,57790
28041,2026-09-12T20:22:24.878876,attacker/hijacked,humidity_sensor_01,humidity,53.81,%,RUNNING,MQTT Topic Hijacking,1,simulator,57791
28042,2026-09-12T20:22:24.878893,attacker/hijacked,rpm_sensor_01,rpm,1450.0,RPM,RUNNING,MQTT Topic Hijacking,1,simulator,57792
28043,2026-09-12T20:22:24.878908,attacker/hijacked,current_sensor_01,current,9.5,A,RUNNING,MQTT Topic Hijacking,1,simulator,57793
28044,2026-09-12T20:22:24.878927,attacker/hijacked,proximity_sensor_01,proximity,406.96,mm,RUNNING,MQTT Topic Hijacking,1,simulator,57794
28045,2026-09-12T20:22:24.878940,attacker/hijacked,pressure_sensor_01,pressure,140.0,kPa,RUNNING,MQTT Topic Hijacking,1,simulator,57795
28046,2026-09-12T20:22:24.878953,attacker/hijacked,temperature_sensor_01,temperature,45.0,Â°C,RUNNING,MQTT Topic Hijacking,1,simulator,57796
28047,2026-09-12T20:22:24.878966,attacker/hijacked,pressure_sensor_01,pressure,170.0,kPa,RUNNING,MQTT Topic Hijacking,1,simulator,57797
28048,2026-09-12T20:22:24.878978,attacker/hijacked,current_sensor_01,current,12.0,A,RUNNING,MQTT Topic Hijacking,1,simulator,57798
28049,2026-09-12T20:22:26.006464,attacker/hijacked,temperature_sensor_01,temperature,42.0,Â°C,RUNNING,MQTT Topic Hijacking,1,simulator,57799
28050,2026-09-12T20:22:26.006542,attacker/hijacked,current_sensor_01,current,10.5,A,RUNNING,MQTT Topic Hijacking,1,simulator,57800
28051,2026-09-12T20:22:26.006558,attacker/hijacked,rpm_sensor_01,rpm,1450.0,RPM,RUNNING,MQTT Topic Hijacking,1,simulator,57801
28052,2026-09-12T20:22:26.006574,attacker/hijacked,vibration_sensor_01,vibration,0.25,g,RUNNING,MQTT Topic Hijacking,1,simulator,57802
28053,2026-09-12T20:22:26.006592,attacker/hijacked,voltage_sensor_01,voltage,234.39,V,RUNNING,MQTT Topic Hijacking,1,simulator,57803
28054,2026-09-12T20:22:26.006606,attacker/hijacked,pressure_sensor_01,pressure,75.0,kPa,RUNNING,MQTT Topic Hijacking,1,simulator,57804
28055,2026-09-12T20:22:26.006621,attacker/hijacked,flow_sensor_01,flow,75.0,L/min,RUNNING,MQTT Topic Hijacking,1,simulator,57805
28056,2026-09-12T20:22:26.006632,attacker/hijacked,current_sensor_01,current,10.0,A,RUNNING,MQTT Topic Hijacking,1,simulator,57806
28057,2026-09-12T20:22:26.006646,attacker/hijacked,level_sensor_01,level,100.0,%,RUNNING,MQTT Topic Hijacking,1,simulator,57807
28058,2026-09-12T20:22:26.007050,attacker/hijacked,temperature_sensor_01,temperature,25.0,Â°C,RUNNING,MQTT Topic Hijacking,1,simulator,57808
28059,2026-09-12T20:22:26.007073,attacker/hijacked,pressure_sensor_01,pressure,101.3,kPa,RUNNING,MQTT Topic Hijacking,1,simulator,57809
28060,2026-09-12T20:22:26.007090,attacker/hijacked,humidity_sensor_01,humidity,44.96,%,RUNNING,MQTT Topic Hijacking,1,simulator,57810
28061,2026-09-12T20:22:26.007102,attacker/hijacked,rpm_sensor_01,rpm,1450.0,RPM,RUNNING,MQTT Topic Hijacking,1,simulator,57811
28062,2026-09-12T20:22:26.007114,attacker/hijacked,current_sensor_01,current,9.5,A,RUNNING,MQTT Topic Hijacking,1,simulator,57812
28063,2026-09-12T20:22:26.007128,attacker/hijacked,proximity_sensor_01,proximity,495.86,mm,RUNNING,MQTT Topic Hijacking,1,simulator,57813
28064,2026-09-12T20:22:26.007138,attacker/hijacked,pressure_sensor_01,pressure,140.0,kPa,RUNNING,MQTT Topic Hijacking,1,simulator,57814
28065,2026-09-12T20:22:26.007149,attacker/hijacked,temperature_sensor_01,temperature,45.0,Â°C,RUNNING,MQTT Topic Hijacking,1,simulator,57815
28066,2026-09-12T20:22:26.007159,attacker/hijacked,pressure_sensor_01,pressure,170.0,kPa,RUNNING,MQTT Topic Hijacking,1,simulator,57816
28067,2026-09-12T20:22:26.007169,attacker/hijacked,current_sensor_01,current,12.0,A,RUNNING,MQTT Topic Hijacking,1,simulator,57817
28068,2026-09-12T20:22:27.030723,attacker/hijacked,temperature_sensor_01,temperature,42.0,Â°C,RUNNING,MQTT Topic Hijacking,1,simulator,57818
28069,2026-09-12T20:22:27.030768,attacker/hijacked,current_sensor_01,current,10.5,A,RUNNING,MQTT Topic Hijacking,1,simulator,57819
28070,2026-09-12T20:22:27.030784,attacker/hijacked,rpm_sensor_01,rpm,1450.0,RPM,RUNNING,MQTT Topic Hijacking,1,simulator,57820
28071,2026-09-12T20:22:27.030801,attacker/hijacked,vibration_sensor_01,vibration,0.25,g,RUNNING,MQTT Topic Hijacking,1,simulator,57821
28072,2026-09-12T20:22:27.030818,attacker/hijacked,voltage_sensor_01,voltage,227.36,V,RUNNING,MQTT Topic Hijacking,1,simulator,57822
28073,2026-09-12T20:22:27.030832,attacker/hijacked,pressure_sensor_01,pressure,75.0,kPa,RUNNING,MQTT Topic Hijacking,1,simulator,57823
28074,2026-09-12T20:22:27.030844,attacker/hijacked,flow_sensor_01,flow,75.0,L/min,RUNNING,MQTT Topic Hijacking,1,simulator,57824
28075,2026-09-12T20:22:27.030855,attacker/hijacked,current_sensor_01,current,10.0,A,RUNNING,MQTT Topic Hijacking,1,simulator,57825
28076,2026-09-12T20:22:27.030867,attacker/hijacked,level_sensor_01,level,100.0,%,RUNNING,MQTT Topic Hijacking,1,simulator,57826
28077,2026-09-12T20:22:27.031128,attacker/hijacked,temperature_sensor_01,temperature,25.0,Â°C,RUNNING,MQTT Topic Hijacking,1,simulator,57827
28078,2026-09-12T20:22:27.031164,attacker/hijacked,pressure_sensor_01,pressure,101.3,kPa,RUNNING,MQTT Topic Hijacking,1,simulator,57828
28079,2026-09-12T20:22:27.031190,attacker/hijacked,humidity_sensor_01,humidity,65.33,%,RUNNING,MQTT Topic Hijacking,1,simulator,57829
28080,2026-09-12T20:22:27.031211,attacker/hijacked,rpm_sensor_01,rpm,1450.0,RPM,RUNNING,MQTT Topic Hijacking,1,simulator,57830
28081,2026-09-12T20:22:27.031230,attacker/hijacked,current_sensor_01,current,9.5,A,RUNNING,MQTT Topic Hijacking,1,simulator,57831
28082,2026-09-12T20:22:27.031266,attacker/hijacked,proximity_sensor_01,proximity,415.17,mm,RUNNING,MQTT Topic Hijacking,1,simulator,57832
28083,2026-09-12T20:22:27.031278,attacker/hijacked,pressure_sensor_01,pressure,140.0,kPa,RUNNING,MQTT Topic Hijacking,1,simulator,57833
28084,2026-09-12T20:22:27.031289,attacker/hijacked,temperature_sensor_01,temperature,45.0,Â°C,RUNNING,MQTT Topic Hijacking,1,simulator,57834
28085,2026-09-12T20:22:27.031299,attacker/hijacked,pressure_sensor_01,pressure,170.0,kPa,RUNNING,MQTT Topic Hijacking,1,simulator,57835
28086,2026-09-12T20:22:27.031310,attacker/hijacked,current_sensor_01,current,12.0,A,RUNNING,MQTT Topic Hijacking,1,simulator,57836
28087,2026-09-12T20:22:28.054275,attacker/hijacked,temperature_sensor_01,temperature,42.0,Â°C,RUNNING,MQTT Topic Hijacking,1,simulator,57837
28088,2026-09-12T20:22:28.054317,attacker/hijacked,current_sensor_01,current,10.5,A,RUNNING,MQTT Topic Hijacking,1,simulator,57838
28089,2026-09-12T20:22:28.054331,attacker/hijacked,rpm_sensor_01,rpm,1450.0,RPM,RUNNING,MQTT Topic Hijacking,1,simulator,57839
28090,2026-09-12T20:22:28.054345,attacker/hijacked,vibration_sensor_01,vibration,0.25,g,RUNNING,MQTT Topic Hijacking,1,simulator,57840
28091,2026-09-12T20:22:28.054359,attacker/hijacked,voltage_sensor_01,voltage,223.68,V,RUNNING,MQTT Topic Hijacking,1,simulator,57841
28092,2026-09-12T20:22:28.054373,attacker/hijacked,pressure_sensor_01,pressure,75.0,kPa,RUNNING,MQTT Topic Hijacking,1,simulator,57842
28093,2026-09-12T20:22:28.054384,attacker/hijacked,flow_sensor_01,flow,75.0,L/min,RUNNING,MQTT Topic Hijacking,1,simulator,57843
28094,2026-09-12T20:22:28.054394,attacker/hijacked,current_sensor_01,current,10.0,A,RUNNING,MQTT Topic Hijacking,1,simulator,57844
28095,2026-09-12T20:22:28.054405,attacker/hijacked,level_sensor_01,level,100.0,%,RUNNING,MQTT Topic Hijacking,1,simulator,57845
28096,2026-09-12T20:22:28.054644,attacker/hijacked,temperature_sensor_01,temperature,25.0,Â°C,RUNNING,MQTT Topic Hijacking,1,simulator,57846
28097,2026-09-12T20:22:28.054668,attacker/hijacked,pressure_sensor_01,pressure,101.3,kPa,RUNNING,MQTT Topic Hijacking,1,simulator,57847
28098,2026-09-12T20:22:28.054691,attacker/hijacked,humidity_sensor_01,humidity,40.44,%,RUNNING,MQTT Topic Hijacking,1,simulator,57848
28099,2026-09-12T20:22:28.054717,attacker/hijacked,rpm_sensor_01,rpm,1450.0,RPM,RUNNING,MQTT Topic Hijacking,1,simulator,57849
28100,2026-09-12T20:22:28.054735,attacker/hijacked,current_sensor_01,current,9.5,A,RUNNING,MQTT Topic Hijacking,1,simulator,57850
28101,2026-09-12T20:22:28.054755,attacker/hijacked,proximity_sensor_01,proximity,88.7,mm,RUNNING,MQTT Topic Hijacking,1,simulator,57851
28102,2026-09-12T20:22:28.054770,attacker/hijacked,pressure_sensor_01,pressure,140.0,kPa,RUNNING,MQTT Topic Hijacking,1,simulator,57852
28103,2026-09-12T20:22:28.054783,attacker/hijacked,temperature_sensor_01,temperature,45.0,Â°C,RUNNING,MQTT Topic Hijacking,1,simulator,57853
28104,2026-09-12T20:22:28.054792,attacker/hijacked,pressure_sensor_01,pressure,170.0,kPa,RUNNING,MQTT Topic Hijacking,1,simulator,57854
28105,2026-09-12T20:22:28.054801,attacker/hijacked,current_sensor_01,current,12.0,A,RUNNING,MQTT Topic Hijacking,1,simulator,57855
28106,2026-09-12T20:22:29.075844,attacker/hijacked,temperature_sensor_01,temperature,42.0,Â°C,RUNNING,MQTT Topic Hijacking,1,simulator,57856
28107,2026-09-12T20:22:29.075897,attacker/hijacked,current_sensor_01,current,10.5,A,RUNNING,MQTT Topic Hijacking,1,simulator,57857
28108,2026-09-12T20:22:29.075921,attacker/hijacked,rpm_sensor_01,rpm,1450.0,RPM,RUNNING,MQTT Topic Hijacking,1,simulator,57858
28109,2026-09-12T20:22:29.075940,attacker/hijacked,vibration_sensor_01,vibration,0.25,g,RUNNING,MQTT Topic Hijacking,1,simulator,57859
28110,2026-09-12T20:22:29.075963,attacker/hijacked,voltage_sensor_01,voltage,220.38,V,RUNNING,MQTT Topic Hijacking,1,simulator,57860
28111,2026-09-12T20:22:29.075984,attacker/hijacked,pressure_sensor_01,pressure,75.0,kPa,RUNNING,MQTT Topic Hijacking,1,simulator,57861
28112,2026-09-12T20:22:29.076002,attacker/hijacked,flow_sensor_01,flow,75.0,L/min,RUNNING,MQTT Topic Hijacking,1,simulator,57862
28113,2026-09-12T20:22:29.076017,attacker/hijacked,current_sensor_01,current,10.0,A,RUNNING,MQTT Topic Hijacking,1,simulator,57863
28114,2026-09-12T20:22:29.076035,attacker/hijacked,level_sensor_01,level,100.0,%,RUNNING,MQTT Topic Hijacking,1,simulator,57864
28115,2026-09-12T20:22:29.076401,attacker/hijacked,temperature_sensor_01,temperature,25.0,Â°C,RUNNING,MQTT Topic Hijacking,1,simulator,57865
28116,2026-09-12T20:22:29.076432,attacker/hijacked,pressure_sensor_01,pressure,101.3,kPa,RUNNING,MQTT Topic Hijacking,1,simulator,57866
28117,2026-09-12T20:22:29.076455,attacker/hijacked,humidity_sensor_01,humidity,61.73,%,RUNNING,MQTT Topic Hijacking,1,simulator,57867
28118,2026-09-12T20:22:29.076474,attacker/hijacked,rpm_sensor_01,rpm,1450.0,RPM,RUNNING,MQTT Topic Hijacking,1,simulator,57868
28119,2026-09-12T20:22:29.076491,attacker/hijacked,current_sensor_01,current,9.5,A,RUNNING,MQTT Topic Hijacking,1,simulator,57869
28120,2026-09-12T20:22:29.076504,attacker/hijacked,proximity_sensor_01,proximity,483.91,mm,RUNNING,MQTT Topic Hijacking,1,simulator,57870
28121,2026-09-12T20:22:29.076513,attacker/hijacked,pressure_sensor_01,pressure,140.0,kPa,RUNNING,MQTT Topic Hijacking,1,simulator,57871
28122,2026-09-12T20:22:29.076523,attacker/hijacked,temperature_sensor_01,temperature,45.0,Â°C,RUNNING,MQTT Topic Hijacking,1,simulator,57872
28123,2026-09-12T20:22:29.076532,attacker/hijacked,pressure_sensor_01,pressure,170.0,kPa,RUNNING,MQTT Topic Hijacking,1,simulator,57873
28124,2026-09-12T20:22:29.076540,attacker/hijacked,current_sensor_01,current,12.0,A,RUNNING,MQTT Topic Hijacking,1,simulator,57874
28125,2026-09-12T20:22:30.094880,attacker/hijacked,temperature_sensor_01,temperature,42.0,Â°C,RUNNING,MQTT Topic Hijacking,1,simulator,57875
28126,2026-09-12T20:22:30.094951,attacker/hijacked,current_sensor_01,current,10.5,A,RUNNING,MQTT Topic Hijacking,1,simulator,57876
28127,2026-09-12T20:22:30.094978,attacker/hijacked,rpm_sensor_01,rpm,1450.0,RPM,RUNNING,MQTT Topic Hijacking,1,simulator,57877
28128,2026-09-12T20:22:30.095007,attacker/hijacked,vibration_sensor_01,vibration,0.25,g,RUNNING,MQTT Topic Hijacking,1,simulator,57878
28129,2026-09-12T20:22:30.095040,attacker/hijacked,voltage_sensor_01,voltage,236.42,V,RUNNING,MQTT Topic Hijacking,1,simulator,57879
28130,2026-09-12T20:22:30.095065,attacker/hijacked,pressure_sensor_01,pressure,75.0,kPa,RUNNING,MQTT Topic Hijacking,1,simulator,57880
28131,2026-09-12T20:22:30.095086,attacker/hijacked,flow_sensor_01,flow,75.0,L/min,RUNNING,MQTT Topic Hijacking,1,simulator,57881
28132,2026-09-12T20:22:30.095103,attacker/hijacked,current_sensor_01,current,10.0,A,RUNNING,MQTT Topic Hijacking,1,simulator,57882
28133,2026-09-12T20:22:30.095126,attacker/hijacked,level_sensor_01,level,100.0,%,RUNNING,MQTT Topic Hijacking,1,simulator,57883
28134,2026-09-12T20:22:30.095573,attacker/hijacked,temperature_sensor_01,temperature,25.0,Â°C,RUNNING,MQTT Topic Hijacking,1,simulator,57884
28135,2026-09-12T20:22:30.095609,attacker/hijacked,pressure_sensor_01,pressure,101.3,kPa,RUNNING,MQTT Topic Hijacking,1,simulator,57885
28136,2026-09-12T20:22:30.095626,attacker/hijacked,humidity_sensor_01,humidity,46.04,%,RUNNING,MQTT Topic Hijacking,1,simulator,57886
28137,2026-09-12T20:22:30.095640,attacker/hijacked,rpm_sensor_01,rpm,1450.0,RPM,RUNNING,MQTT Topic Hijacking,1,simulator,57887
28138,2026-09-12T20:22:30.095651,attacker/hijacked,current_sensor_01,current,9.5,A,RUNNING,MQTT Topic Hijacking,1,simulator,57888
28139,2026-09-12T20:22:30.095666,attacker/hijacked,proximity_sensor_01,proximity,81.45,mm,RUNNING,MQTT Topic Hijacking,1,simulator,57889
28140,2026-09-12T20:22:30.095677,attacker/hijacked,pressure_sensor_01,pressure,140.0,kPa,RUNNING,MQTT Topic Hijacking,1,simulator,57890
28141,2026-09-12T20:22:30.095688,attacker/hijacked,temperature_sensor_01,temperature,45.0,Â°C,RUNNING,MQTT Topic Hijacking,1,simulator,57891
28142,2026-09-12T20:22:30.095698,attacker/hijacked,pressure_sensor_01,pressure,170.0,kPa,RUNNING,MQTT Topic Hijacking,1,simulator,57892
28143,2026-09-12T20:22:30.095708,attacker/hijacked,current_sensor_01,current,12.0,A,RUNNING,MQTT Topic Hijacking,1,simulator,57893
28144,2026-09-12T20:22:32.149184,attacker/hijacked,temperature_sensor_01,temperature,42.0,Â°C,RUNNING,MQTT Topic Hijacking,1,simulator,57913
28145,2026-09-12T20:22:32.149250,attacker/hijacked,current_sensor_01,current,10.5,A,RUNNING,MQTT Topic Hijacking,1,simulator,57914
28146,2026-09-12T20:22:32.149271,attacker/hijacked,rpm_sensor_01,rpm,1450.0,RPM,RUNNING,MQTT Topic Hijacking,1,simulator,57915
28147,2026-09-12T20:22:32.149293,attacker/hijacked,vibration_sensor_01,vibration,0.25,g,RUNNING,MQTT Topic Hijacking,1,simulator,57916
28148,2026-09-12T20:22:32.149316,attacker/hijacked,voltage_sensor_01,voltage,224.48,V,RUNNING,MQTT Topic Hijacking,1,simulator,57917
28149,2026-09-12T20:22:32.149334,attacker/hijacked,pressure_sensor_01,pressure,75.0,kPa,RUNNING,MQTT Topic Hijacking,1,simulator,57918
28150,2026-09-12T20:22:32.149352,attacker/hijacked,flow_sensor_01,flow,75.0,L/min,RUNNING,MQTT Topic Hijacking,1,simulator,57919
28151,2026-09-12T20:22:32.149367,attacker/hijacked,current_sensor_01,current,10.0,A,RUNNING,MQTT Topic Hijacking,1,simulator,57920
28152,2026-09-12T20:22:32.149384,attacker/hijacked,level_sensor_01,level,100.0,%,RUNNING,MQTT Topic Hijacking,1,simulator,57921
28153,2026-09-12T20:22:32.149744,attacker/hijacked,temperature_sensor_01,temperature,25.0,Â°C,RUNNING,MQTT Topic Hijacking,1,simulator,57922
28154,2026-09-12T20:22:32.149778,attacker/hijacked,pressure_sensor_01,pressure,101.3,kPa,RUNNING,MQTT Topic Hijacking,1,simulator,57923
28155,2026-09-12T20:22:32.149797,attacker/hijacked,humidity_sensor_01,humidity,40.53,%,RUNNING,MQTT Topic Hijacking,1,simulator,57924
28156,2026-09-12T20:22:32.149808,attacker/hijacked,rpm_sensor_01,rpm,1450.0,RPM,RUNNING,MQTT Topic Hijacking,1,simulator,57925
28157,2026-09-12T20:22:32.149818,attacker/hijacked,current_sensor_01,current,9.5,A,RUNNING,MQTT Topic Hijacking,1,simulator,57926
28158,2026-09-12T20:22:32.149829,attacker/hijacked,proximity_sensor_01,proximity,312.3,mm,RUNNING,MQTT Topic Hijacking,1,simulator,57927
28159,2026-09-12T20:22:32.149837,attacker/hijacked,pressure_sensor_01,pressure,140.0,kPa,RUNNING,MQTT Topic Hijacking,1,simulator,57928
28160,2026-09-12T20:22:32.149849,attacker/hijacked,temperature_sensor_01,temperature,45.0,Â°C,RUNNING,MQTT Topic Hijacking,1,simulator,57929
28161,2026-09-12T20:22:32.149862,attacker/hijacked,pressure_sensor_01,pressure,170.0,kPa,RUNNING,MQTT Topic Hijacking,1,simulator,57930
28162,2026-09-12T20:22:32.149876,attacker/hijacked,current_sensor_01,current,12.0,A,RUNNING,MQTT Topic Hijacking,1,simulator,57931
28163,2026-09-12T20:22:33.177872,attacker/hijacked,temperature_sensor_01,temperature,42.0,Â°C,RUNNING,MQTT Topic Hijacking,1,simulator,57932
28164,2026-09-12T20:22:33.177935,attacker/hijacked,current_sensor_01,current,10.5,A,RUNNING,MQTT Topic Hijacking,1,simulator,57933
28165,2026-09-12T20:22:33.177958,attacker/hijacked,rpm_sensor_01,rpm,1450.0,RPM,RUNNING,MQTT Topic Hijacking,1,simulator,57934
28166,2026-09-12T20:22:33.177980,attacker/hijacked,vibration_sensor_01,vibration,0.25,g,RUNNING,MQTT Topic Hijacking,1,simulator,57935
28167,2026-09-12T20:22:33.178005,attacker/hijacked,voltage_sensor_01,voltage,238.57,V,RUNNING,MQTT Topic Hijacking,1,simulator,57936
28168,2026-09-12T20:22:33.178024,attacker/hijacked,pressure_sensor_01,pressure,75.0,kPa,RUNNING,MQTT Topic Hijacking,1,simulator,57937
28169,2026-09-12T20:22:33.178042,attacker/hijacked,flow_sensor_01,flow,75.0,L/min,RUNNING,MQTT Topic Hijacking,1,simulator,57938
28170,2026-09-12T20:22:33.178057,attacker/hijacked,current_sensor_01,current,10.0,A,RUNNING,MQTT Topic Hijacking,1,simulator,57939
28171,2026-09-12T20:22:33.178075,attacker/hijacked,level_sensor_01,level,100.0,%,RUNNING,MQTT Topic Hijacking,1,simulator,57940
28172,2026-09-12T20:22:33.178369,attacker/hijacked,temperature_sensor_01,temperature,25.0,Â°C,RUNNING,MQTT Topic Hijacking,1,simulator,57941
