record_id,timestamp,topic,device_id,sensor_type,value,unit,status,attack_type,label,source,sequence_number
1081,2026-09-14T18:02:43.224832,factory/line1/vibration,vibration_sensor_01,vibration,0.25,g,RUNNING,DoS Attack,1,simulator,2056
1082,2026-09-14T18:02:43.224851,factory/line1/voltage,voltage_sensor_01,voltage,234.98,V,RUNNING,DoS Attack,1,simulator,2057
1083,2026-09-14T18:02:43.224883,factory/line1/flow,flow_sensor_01,flow,75.0,L/min,RUNNING,DoS Attack,1,simulator,2059
1084,2026-09-14T18:02:43.224913,factory/line1/level,level_sensor_01,level,100.0,%,RUNNING,DoS Attack,1,simulator,2061
1085,2026-09-14T18:02:43.225156,factory/line1/humidity,humidity_sensor_01,humidity,41.29,%,RUNNING,DoS Attack,1,simulator,2064
1086,2026-09-14T18:02:43.225205,factory/line1/proximity,proximity_sensor_01,proximity,495.05,mm,RUNNING,DoS Attack,1,simulator,2067
1087,2026-09-14T18:02:44.243779,factory/line1/vibration,vibration_sensor_01,vibration,0.25,g,RUNNING,DoS Attack,1,simulator,2075
1088,2026-09-14T18:02:44.243798,factory/line1/voltage,voltage_sensor_01,voltage,220.39,V,RUNNING,DoS Attack,1,simulator,2076
1089,2026-09-14T18:02:44.243858,factory/line1/flow,flow_sensor_01,flow,75.0,L/min,RUNNING,DoS Attack,1,simulator,2078
1090,2026-09-14T18:02:44.243887,factory/line1/level,level_sensor_01,level,100.0,%,RUNNING,DoS Attack,1,simulator,2080
1091,2026-09-14T18:02:44.244213,factory/line1/humidity,humidity_sensor_01,humidity,50.42,%,RUNNING,DoS Attack,1,simulator,2083
1092,2026-09-14T18:02:44.244266,factory/line1/proximity,proximity_sensor_01,proximity,492.05,mm,RUNNING,DoS Attack,1,simulator,2086
1093,2026-09-14T18:02:45.267841,factory/line1/vibration,vibration_sensor_01,vibration,0.25,g,RUNNING,DoS Attack,1,simulator,2094
1094,2026-09-14T18:02:45.267861,factory/line1/voltage,voltage_sensor_01,voltage,233.69,V,RUNNING,DoS Attack,1,simulator,2095
1095,2026-09-14T18:02:45.267896,factory/line1/flow,flow_sensor_01,flow,75.0,L/min,RUNNING,DoS Attack,1,simulator,2097
1096,2026-09-14T18:02:45.267926,factory/line1/level,level_sensor_01,level,100.0,%,RUNNING,DoS Attack,1,simulator,2099
1097,2026-09-14T18:02:45.268340,factory/line1/humidity,humidity_sensor_01,humidity,62.54,%,RUNNING,DoS Attack,1,simulator,2102
1098,2026-09-14T18:02:45.268386,factory/line1/proximity,proximity_sensor_01,proximity,457.68,mm,RUNNING,DoS Attack,1,simulator,2105
1099,2026-09-14T18:02:46.282080,factory/line1/vibration,vibration_sensor_01,vibration,0.25,g,RUNNING,DoS Attack,1,simulator,2113
1100,2026-09-14T18:02:46.282099,factory/line1/voltage,voltage_sensor_01,voltage,238.02,V,RUNNING,DoS Attack,1,simulator,2114
1101,2026-09-14T18:02:46.282126,factory/line1/flow,flow_sensor_01,flow,75.0,L/min,RUNNING,DoS Attack,1,simulator,2116
1102,2026-09-14T18:02:46.282151,factory/line1/level,level_sensor_01,level,100.0,%,RUNNING,DoS Attack,1,simulator,2118
1103,2026-09-14T18:02:46.282408,factory/line1/humidity,humidity_sensor_01,humidity,67.18,%,RUNNING,DoS Attack,1,simulator,2121
1104,2026-09-14T18:02:46.282442,factory/line1/proximity,proximity_sensor_01,proximity,456.79,mm,RUNNING,DoS Attack,1,simulator,2124
1105,2026-09-14T18:02:47.296793,factory/line1/vibration,vibration_sensor_01,vibration,0.25,g,RUNNING,DoS Attack,1,simulator,2132
1106,2026-09-14T18:02:47.296837,factory/line1/voltage,voltage_sensor_01,voltage,234.32,V,RUNNING,DoS Attack,1,simulator,2133
1107,2026-09-14T18:02:47.296890,factory/line1/flow,flow_sensor_01,flow,75.0,L/min,RUNNING,DoS Attack,1,simulator,2135
1108,2026-09-14T18:02:47.296922,factory/line1/level,level_sensor_01,level,100.0,%,RUNNING,DoS Attack,1,simulator,2137
1109,2026-09-14T18:02:47.297215,factory/line1/humidity,humidity_sensor_01,humidity,67.55,%,RUNNING,DoS Attack,1,simulator,2140
1110,2026-09-14T18:02:47.297249,factory/line1/proximity,proximity_sensor_01,proximity,301.99,mm,RUNNING,DoS Attack,1,simulator,2143
1111,2026-09-14T18:02:48.316422,factory/line1/vibration,vibration_sensor_01,vibration,0.25,g,RUNNING,DoS Attack,1,simulator,2151
1112,2026-09-14T18:02:48.316452,factory/line1/voltage,voltage_sensor_01,voltage,239.54,V,RUNNING,DoS Attack,1,simulator,2152
1113,2026-09-14T18:02:49.333316,factory/line1/temperature,temperature_sensor_01,temperature,45.0,Â°C,RUNNING,Replay Attack,1,simulator,2183
1114,2026-09-14T18:02:49.333337,factory/line1/pressure,pressure_sensor_01,pressure,170.0,kPa,RUNNING,Replay Attack,1,simulator,2184
1115,2026-09-14T18:02:49.333361,factory/line1/current,current_sensor_01,current,12.0,A,RUNNING,Replay Attack,1,simulator,2185
1116,2026-09-14T18:02:40.163815,factory/line1/pressure,pressure_sensor_01,pressure,101.3,kPa,RUNNING,Replay Attack,1,simulator,2186
1117,2026-09-14T18:02:09.476863,factory/line1/pressure,pressure_sensor_01,pressure,75.0,kPa,RUNNING,Replay Attack,1,simulator,2187
1118,2026-09-14T18:02:18.707347,factory/line1/proximity,proximity_sensor_01,proximity,40.33,mm,RUNNING,Replay Attack,1,simulator,2188
1119,2026-09-14T18:02:33.025334,factory/line1/current,current_sensor_01,current,10.0,A,RUNNING,Replay Attack,1,simulator,2189
1120,2026-09-14T18:02:17.691750,factory/line1/current,current_sensor_01,current,9.5,A,RUNNING,Replay Attack,1,simulator,2190
1121,2026-09-14T18:02:35.058846,factory/line1/pressure,pressure_sensor_01,pressure,140.0,kPa,RUNNING,Replay Attack,1,simulator,2191
1122,2026-09-14T18:02:00.280079,factory/line1/rpm,rpm_sensor_01,rpm,1450.0,RPM,RUNNING,Replay Attack,1,simulator,2192
1123,2026-09-14T18:02:22.794438,factory/line1/flow,flow_sensor_01,flow,75.0,L/min,RUNNING,Replay Attack,1,simulator,2193
1124,2026-09-14T18:02:10.497569,factory/line1/temperature,temperature_sensor_01,temperature,42.0,Â°C,RUNNING,Replay Attack,1,simulator,2194
1125,2026-09-14T18:02:40.163964,factory/line1/current,current_sensor_01,current,12.0,A,RUNNING,Replay Attack,1,simulator,2195
1126,2026-09-14T18:02:00.279763,factory/line1/pressure,pressure_sensor_01,pressure,75.0,kPa,RUNNING,Replay Attack,1,simulator,2196
1127,2026-09-14T18:02:03.348071,factory/line1/pressure,pressure_sensor_01,pressure,75.0,kPa,RUNNING,Replay Attack,1,simulator,2197
1128,2026-09-14T18:02:39.141476,factory/line1/temperature,temperature_sensor_01,temperature,45.0,Â°C,RUNNING,Replay Attack,1,simulator,2198
1129,2026-09-14T18:02:09.478013,factory/line1/current,current_sensor_01,current,9.5,A,RUNNING,Replay Attack,1,simulator,2199
1130,2026-09-14T18:02:13.576642,factory/line1/current,current_sensor_01,current,10.0,A,RUNNING,Replay Attack,1,simulator,2200
1131,2026-09-14T18:02:26.904355,factory/line1/flow,flow_sensor_01,flow,75.0,L/min,RUNNING,Replay Attack,1,simulator,2201
1132,2026-09-14T18:02:13.576610,factory/line1/pressure,pressure_sensor_01,pressure,75.0,kPa,RUNNING,Replay Attack,1,simulator,2202
1133,2026-09-14T18:02:49.332423,factory/line1/rpm,rpm_sensor_01,rpm,1450.0,RPM,RUNNING,Replay Attack,1,simulator,2203
1134,2026-09-14T18:02:31.993760,factory/line1/rpm,rpm_sensor_01,rpm,1450.0,RPM,RUNNING,Replay Attack,1,simulator,2204
1135,2026-09-14T18:02:07.434530,factory/line1/temperature,temperature_sensor_01,temperature,45.0,Â°C,RUNNING,Replay Attack,1,simulator,2205
1136,2026-09-14T18:02:41.190404,factory/line1/temperature,temperature_sensor_01,temperature,45.0,Â°C,RUNNING,Replay Attack,1,simulator,2206
1137,2026-09-14T18:02:47.296629,factory/line1/temperature,temperature_sensor_01,temperature,42.0,Â°C,RUNNING,Replay Attack,1,simulator,2207
1138,2026-09-14T18:02:33.025567,factory/line1/temperature,temperature_sensor_01,temperature,25.0,Â°C,RUNNING,Replay Attack,1,simulator,2208
1139,2026-09-14T18:02:11.526769,factory/line1/voltage,voltage_sensor_01,voltage,224.94,V,RUNNING,Replay Attack,1,simulator,2209
1140,2026-09-14T18:02:33.025588,factory/line1/pressure,pressure_sensor_01,pressure,101.3,kPa,RUNNING,Replay Attack,1,simulator,2210
1141,2026-09-14T18:02:00.280079,factory/line1/rpm,rpm_sensor_01,rpm,1450.0,RPM,RUNNING,Replay Attack,1,simulator,2211
1142,2026-09-14T18:02:34.040373,factory/line1/pressure,pressure_sensor_01,pressure,101.3,kPa,RUNNING,Replay Attack,1,simulator,2212
1143,2026-09-14T18:02:28.937248,factory/line1/current,current_sensor_01,current,9.5,A,RUNNING,Replay Attack,1,simulator,2213
1144,2026-09-14T18:02:06.418673,factory/line1/proximity,proximity_sensor_01,proximity,55.67,mm,RUNNING,Replay Attack,1,simulator,2214
1145,2026-09-14T18:02:29.958782,factory/line1/rpm,rpm_sensor_01,rpm,1450.0,RPM,RUNNING,Replay Attack,1,simulator,2215
1146,2026-09-14T18:02:22.794805,factory/line1/current,current_sensor_01,current,12.0,A,RUNNING,Replay Attack,1,simulator,2216
1147,2026-09-14T18:02:16.676618,factory/line1/pressure,pressure_sensor_01,pressure,101.3,kPa,RUNNING,Replay Attack,1,simulator,2217
1148,2026-09-14T18:02:36.076565,factory/line1/level,level_sensor_01,level,100.0,%,RUNNING,Replay Attack,1,simulator,2218
1149,2026-09-14T18:02:14.641141,factory/line1/current,current_sensor_01,current,10.5,A,RUNNING,Replay Attack,1,simulator,2219
1150,2026-09-14T18:02:09.478050,factory/line1/temperature,temperature_sensor_01,temperature,45.0,Â°C,RUNNING,Replay Attack,1,simulator,2220
1151,2026-09-14T18:02:43.224799,factory/line1/current,current_sensor_01,current,10.5,A,RUNNING,Replay Attack,1,simulator,2221
1152,2026-09-14T18:02:07.434486,factory/line1/current,current_sensor_01,current,9.5,A,RUNNING,Replay Attack,1,simulator,2222
1153,2026-09-14T18:02:39.141476,factory/line1/temperature,temperature_sensor_01,temperature,45.0,Â°C,RUNNING,Replay Attack,1,simulator,2223
1154,2026-09-14T18:02:08.456737,factory/line1/rpm,rpm_sensor_01,rpm,1450.0,RPM,RUNNING,Replay Attack,1,simulator,2224
1155,2026-09-14T18:02:38.122112,factory/line1/humidity,humidity_sensor_01,humidity,67.55,%,RUNNING,Replay Attack,1,simulator,2225
1156,2026-09-14T18:02:33.025319,factory/line1/flow,flow_sensor_01,flow,75.0,L/min,RUNNING,Replay Attack,1,simulator,2226
1157,2026-09-14T18:02:07.434152,factory/line1/level,level_sensor_01,level,100.0,%,RUNNING,Replay Attack,1,simulator,2227
1158,2026-09-14T18:02:23.809131,factory/line1/current,current_sensor_01,current,10.5,A,RUNNING,Replay Attack,1,simulator,2228
1159,2026-09-14T18:02:07.433962,factory/line1/temperature,temperature_sensor_01,temperature,42.0,Â°C,RUNNING,Replay Attack,1,simulator,2229
1160,2026-09-14T18:02:15.661391,factory/line1/humidity,humidity_sensor_01,humidity,61.35,%,RUNNING,Replay Attack,1,simulator,2230
1161,2026-09-14T18:02:26.904581,factory/line1/humidity,humidity_sensor_01,humidity,60.33,%,RUNNING,Replay Attack,1,simulator,2231
1162,2026-09-14T18:02:23.809202,factory/line1/flow,flow_sensor_01,flow,75.0,L/min,RUNNING,Replay Attack,1,simulator,2232
1163,2026-09-14T18:01:59.263477,factory/line1/temperature,temperature_sensor_01,temperature,42.0,Â°C,RUNNING,Replay Attack,1,simulator,2233
1164,2026-09-14T18:02:51.405517,factory/line1/rpm,rpm_sensor_01,rpm,1450.0,RPM,RUNNING,Replay Attack,1,simulator,2234
1165,2026-09-14T18:02:39.141078,factory/line1/vibration,vibration_sensor_01,vibration,0.25,g,RUNNING,Replay Attack,1,simulator,2235
1166,2026-09-14T18:01:59.264026,factory/line1/current,current_sensor_01,current,9.5,A,RUNNING,Replay Attack,1,simulator,2236
1167,2026-09-14T18:02:14.641598,factory/line1/rpm,rpm_sensor_01,rpm,1450.0,RPM,RUNNING,Replay Attack,1,simulator,2237
1168,2026-09-14T18:02:01.305547,factory/line1/temperature,temperature_sensor_01,temperature,45.0,Â°C,RUNNING,Replay Attack,1,simulator,2238
1169,2026-09-14T18:02:47.296701,factory/line1/current,current_sensor_01,current,10.5,A,RUNNING,Replay Attack,1,simulator,2239
1170,2026-09-14T18:02:19.743172,factory/line1/temperature,temperature_sensor_01,temperature,42.0,Â°C,RUNNING,Replay Attack,1,simulator,2240
1171,2026-09-14T18:02:13.577594,factory/line1/pressure,pressure_sensor_01,pressure,170.0,kPa,RUNNING,Replay Attack,1,simulator,2241
1172,2026-09-14T18:02:44.243743,factory/line1/current,current_sensor_01,current,10.5,A,RUNNING,Replay Attack,1,simulator,2242
1173,2026-09-14T18:02:33.025588,factory/line1/pressure,pressure_sensor_01,pressure,101.3,kPa,RUNNING,Replay Attack,1,simulator,2243
1174,2026-09-14T18:02:40.163106,factory/line1/temperature,temperature_sensor_01,temperature,42.0,Â°C,RUNNING,Replay Attack,1,simulator,2244
1175,2026-09-14T18:02:46.282126,factory/line1/flow,flow_sensor_01,flow,75.0,L/min,RUNNING,Replay Attack,1,simulator,2245
1176,2026-09-14T18:02:14.641256,factory/line1/level,level_sensor_01,level,100.0,%,RUNNING,Replay Attack,1,simulator,2246
1177,2026-09-14T18:02:19.743215,factory/line1/rpm,rpm_sensor_01,rpm,1450.0,RPM,RUNNING,Replay Attack,1,simulator,2247
1178,2026-09-14T18:02:20.757015,factory/line1/current,current_sensor_01,current,10.0,A,RUNNING,Replay Attack,1,simulator,2248
1179,2026-09-14T18:02:30.976354,factory/line1/current,current_sensor_01,current,9.5,A,RUNNING,Replay Attack,1,simulator,2249
1180,2026-09-14T18:02:09.477990,factory/line1/humidity,humidity_sensor_01,humidity,53.62,%,RUNNING,Replay Attack,1,simulator,2250
1181,2026-09-14T18:02:25.884848,factory/line1/level,level_sensor_01,level,100.0,%,RUNNING,Replay Attack,1,simulator,2251
1182,2026-09-14T18:02:42.206808,factory/line1/proximity,proximity_sensor_01,proximity,481.53,mm,RUNNING,Replay Attack,1,simulator,2252
1183,2026-09-14T18:02:43.224913,factory/line1/level,level_sensor_01,level,100.0,%,RUNNING,Replay Attack,1,simulator,2253
1184,2026-09-14T18:02:43.225188,factory/line1/current,current_sensor_01,current,9.5,A,RUNNING,Replay Attack,1,simulator,2254
1185,2026-09-14T18:02:21.777656,factory/line1/current,current_sensor_01,current,10.5,A,RUNNING,Replay Attack,1,simulator,2255
1186,2026-09-14T18:02:03.348465,factory/line1/humidity,humidity_sensor_01,humidity,45.75,%,RUNNING,Replay Attack,1,simulator,2256
1187,2026-09-14T18:02:08.456355,factory/line1/voltage,voltage_sensor_01,voltage,231.82,V,RUNNING,Replay Attack,1,simulator,2257
1188,2026-09-14T18:02:28.937202,factory/line1/pressure,pressure_sensor_01,pressure,101.3,kPa,RUNNING,Replay Attack,1,simulator,2258
1189,2026-09-14T18:02:25.884805,factory/line1/voltage,voltage_sensor_01,voltage,223.1,V,RUNNING,Replay Attack,1,simulator,2259
1190,2026-09-14T18:02:09.476246,factory/line1/vibration,vibration_sensor_01,vibration,0.25,g,RUNNING,Replay Attack,1,simulator,2260
1191,2026-09-14T18:02:29.958864,factory/line1/current,current_sensor_01,current,12.0,A,RUNNING,Replay Attack,1,simulator,2261
1192,2026-09-14T18:02:10.498039,factory/line1/proximity,proximity_sensor_01,proximity,46.16,mm,RUNNING,Replay Attack,1,simulator,2262
1193,2026-09-14T18:02:14.641617,factory/line1/current,current_sensor_01,current,9.5,A,RUNNING,Replay Attack,1,simulator,2263
1194,2026-09-14T18:02:49.332521,factory/line1/flow,flow_sensor_01,flow,75.0,L/min,RUNNING,Replay Attack,1,simulator,2264
1195,2026-09-14T18:02:04.371986,factory/line1/pressure,pressure_sensor_01,pressure,170.0,kPa,RUNNING,Replay Attack,1,simulator,2265
1196,2026-09-14T18:02:19.743607,factory/line1/pressure,pressure_sensor_01,pressure,101.3,kPa,RUNNING,Replay Attack,1,simulator,2266
1197,2026-09-14T18:02:53.455275,factory/line1/current,current_sensor_01,current,10.0,A,RUNNING,Replay Attack,1,simulator,2267
1198,2026-09-14T18:02:39.141058,factory/line1/rpm,rpm_sensor_01,rpm,1450.0,RPM,RUNNING,Replay Attack,1,simulator,2268
1199,2026-09-14T18:02:36.076565,factory/line1/level,level_sensor_01,level,100.0,%,RUNNING,Replay Attack,1,simulator,2269
1200,2026-09-14T18:02:35.058497,factory/line1/current,current_sensor_01,current,10.0,A,RUNNING,Replay Attack,1,simulator,2270
1201,2026-09-14T18:02:41.190418,factory/line1/pressure,pressure_sensor_01,pressure,170.0,kPa,RUNNING,Replay Attack,1,simulator,2271
1202,2026-09-14T18:02:06.418270,factory/line1/flow,flow_sensor_01,flow,75.0,L/min,RUNNING,Replay Attack,1,simulator,2272
1203,2026-09-14T18:02:07.434428,factory/line1/pressure,pressure_sensor_01,pressure,101.3,kPa,RUNNING,Replay Attack,1,simulator,2273
1204,2026-09-14T18:02:07.434087,factory/line1/voltage,voltage_sensor_01,voltage,221.5,V,RUNNING,Replay Attack,1,simulator,2274
1205,2026-09-14T18:02:27.922005,factory/line1/current,current_sensor_01,current,10.0,A,RUNNING,Replay Attack,1,simulator,2275
1206,2026-09-14T18:02:41.190028,factory/line1/level,level_sensor_01,level,100.0,%,RUNNING,Replay Attack,1,simulator,2276
1207,2026-09-14T18:02:38.122180,factory/line1/pressure,pressure_sensor_01,pressure,140.0,kPa,RUNNING,Replay Attack,1,simulator,2277
1208,2026-09-14T18:02:27.922356,factory/line1/current,current_sensor_01,current,12.0,A,RUNNING,Replay Attack,1,simulator,2278
1209,2026-09-14T18:02:54.478890,factory/line1/temperature,temperature_sensor_01,temperature,45.0,Â°C,RUNNING,Replay Attack,1,simulator,2279
1210,2026-09-14T18:02:23.809131,factory/line1/current,current_sensor_01,current,10.5,A,RUNNING,Replay Attack,1,simulator,2280
1211,2026-09-14T18:02:38.122112,factory/line1/humidity,humidity_sensor_01,humidity,67.55,%,RUNNING,Replay Attack,1,simulator,2281
1212,2026-09-14T18:02:46.282099,factory/line1/voltage,voltage_sensor_01,voltage,238.02,V,RUNNING,Replay Attack,1,simulator,2282
1213,2026-09-14T18:02:40.163815,factory/line1/pressure,pressure_sensor_01,pressure,101.3,kPa,RUNNING,Replay Attack,1,simulator,2283
1214,2026-09-14T18:02:21.777724,factory/line1/pressure,pressure_sensor_01,pressure,75.0,kPa,RUNNING,Replay Attack,1,simulator,2284
1215,2026-09-14T18:02:20.756960,factory/line1/rpm,rpm_sensor_01,rpm,1450.0,RPM,RUNNING,Replay Attack,1,simulator,2285
1216,2026-09-14T18:02:42.206405,factory/line1/current,current_sensor_01,current,10.5,A,RUNNING,Replay Attack,1,simulator,2286
1217,2026-09-14T18:02:36.076844,factory/line1/pressure,pressure_sensor_01,pressure,170.0,kPa,RUNNING,Replay Attack,1,simulator,2287
1218,2026-09-14T18:02:03.348788,factory/line1/temperature,temperature_sensor_01,temperature,45.0,Â°C,RUNNING,Replay Attack,1,simulator,2288
1219,2026-09-14T18:02:07.434087,factory/line1/voltage,voltage_sensor_01,voltage,221.5,V,RUNNING,Replay Attack,1,simulator,2289
1220,2026-09-14T18:02:50.354302,factory/line1/flow,flow_sensor_01,flow,75.0,L/min,RUNNING,Replay Attack,1,simulator,2290
1221,2026-09-14T18:02:33.025675,factory/line1/pressure,pressure_sensor_01,pressure,140.0,kPa,RUNNING,Replay Attack,1,simulator,2291
1222,2026-09-14T18:02:24.861445,factory/line1/pressure,pressure_sensor_01,pressure,75.0,kPa,RUNNING,Replay Attack,1,simulator,2292
1223,2026-09-14T18:02:07.434123,factory/line1/flow,flow_sensor_01,flow,75.0,L/min,RUNNING,Replay Attack,1,simulator,2293
1224,2026-09-14T18:02:44.244266,factory/line1/proximity,proximity_sensor_01,proximity,492.05,mm,RUNNING,Replay Attack,1,simulator,2294
1225,2026-09-14T18:02:08.456261,factory/line1/temperature,temperature_sensor_01,temperature,42.0,Â°C,RUNNING,Replay Attack,1,simulator,2295
1226,2026-09-14T18:02:21.777613,factory/line1/temperature,temperature_sensor_01,temperature,42.0,Â°C,RUNNING,Replay Attack,1,simulator,2296
1227,2026-09-14T18:02:09.476915,factory/line1/current,current_sensor_01,current,10.0,A,RUNNING,Replay Attack,1,simulator,2297
1228,2026-09-14T18:02:20.756947,factory/line1/current,current_sensor_01,current,10.5,A,RUNNING,Replay Attack,1,simulator,2298
1229,2026-09-14T18:02:47.296736,factory/line1/rpm,rpm_sensor_01,rpm,1450.0,RPM,RUNNING,Replay Attack,1,simulator,2299
1230,2026-09-14T18:02:50.354288,factory/line1/pressure,pressure_sensor_01,pressure,75.0,kPa,RUNNING,Replay Attack,1,simulator,2300
1231,2026-09-14T18:02:20.756912,factory/line1/temperature,temperature_sensor_01,temperature,42.0,Â°C,RUNNING,Replay Attack,1,simulator,2301
1232,2026-09-14T18:02:16.676175,factory/line1/voltage,voltage_sensor_01,voltage,224.25,V,RUNNING,Replay Attack,1,simulator,2302
1233,2026-09-14T18:02:04.371978,factory/line1/temperature,temperature_sensor_01,temperature,45.0,Â°C,RUNNING,Replay Attack,1,simulator,2303
1234,2026-09-14T18:02:49.333337,factory/line1/pressure,pressure_sensor_01,pressure,170.0,kPa,RUNNING,Replay Attack,1,simulator,2304
1235,2026-09-14T18:02:04.371953,factory/line1/current,current_sensor_01,current,9.5,A,RUNNING,Replay Attack,1,simulator,2305
1236,2026-09-14T18:02:07.434087,factory/line1/voltage,voltage_sensor_01,voltage,221.5,V,RUNNING,Replay Attack,1,simulator,2306
1237,2026-09-14T18:02:52.431731,factory/line1/voltage,voltage_sensor_01,voltage,226.68,V,RUNNING,Replay Attack,1,simulator,2307
1238,2026-09-14T18:02:10.497604,factory/line1/current,current_sensor_01,current,10.5,A,RUNNING,Replay Attack,1,simulator,2308
1239,2026-09-14T18:02:45.268372,factory/line1/current,current_sensor_01,current,9.5,A,RUNNING,Replay Attack,1,simulator,2309
1240,2026-09-14T18:02:40.163106,factory/line1/temperature,temperature_sensor_01,temperature,42.0,Â°C,RUNNING,Replay Attack,1,simulator,2310
1241,2026-09-14T18:02:38.121783,factory/line1/flow,flow_sensor_01,flow,75.0,L/min,RUNNING,Replay Attack,1,simulator,2311
1242,2026-09-14T18:02:47.297257,factory/line1/pressure,pressure_sensor_01,pressure,140.0,kPa,RUNNING,Replay Attack,1,simulator,2312
1243,2026-09-14T18:02:39.141476,factory/line1/temperature,temperature_sensor_01,temperature,45.0,Â°C,RUNNING,Replay Attack,1,simulator,2313
1244,2026-09-14T18:02:16.676117,factory/line1/rpm,rpm_sensor_01,rpm,1450.0,RPM,RUNNING,Replay Attack,1,simulator,2314
1245,2026-09-14T18:02:41.189970,factory/line1/voltage,voltage_sensor_01,voltage,237.45,V,RUNNING,Replay Attack,1,simulator,2315
1246,2026-09-14T18:02:19.743607,factory/line1/pressure,pressure_sensor_01,pressure,101.3,kPa,RUNNING,Replay Attack,1,simulator,2316
1247,2026-09-14T18:02:54.478867,factory/line1/proximity,proximity_sensor_01,proximity,489.78,mm,RUNNING,Replay Attack,1,simulator,2317
1248,2026-09-14T18:02:29.958755,factory/line1/pressure,pressure_sensor_01,pressure,101.3,kPa,RUNNING,Replay Attack,1,simulator,2318
1249,2026-09-14T18:02:23.809455,factory/line1/temperature,temperature_sensor_01,temperature,25.0,Â°C,RUNNING,Replay Attack,1,simulator,2319
1250,2026-09-14T18:02:10.498050,factory/line1/pressure,pressure_sensor_01,pressure,140.0,kPa,RUNNING,Replay Attack,1,simulator,2320
1251,2026-09-14T18:02:42.206808,factory/line1/proximity,proximity_sensor_01,proximity,481.53,mm,RUNNING,Replay Attack,1,simulator,2321
1252,2026-09-14T18:02:05.386737,factory/line1/rpm,rpm_sensor_01,rpm,1450.0,RPM,RUNNING,Replay Attack,1,simulator,2322
1253,2026-09-14T18:02:15.661131,factory/line1/flow,flow_sensor_01,flow,75.0,L/min,RUNNING,Replay Attack,1,simulator,2323
1254,2026-09-14T18:02:44.244266,factory/line1/proximity,proximity_sensor_01,proximity,492.05,mm,RUNNING,Replay Attack,1,simulator,2324
1255,2026-09-14T18:02:28.936892,factory/line1/flow,flow_sensor_01,flow,75.0,L/min,RUNNING,Replay Attack,1,simulator,2325
1256,2026-09-14T18:02:11.527231,factory/line1/current,current_sensor_01,current,12.0,A,RUNNING,Replay Attack,1,simulator,2326
1257,2026-09-14T18:02:46.282007,factory/line1/temperature,temperature_sensor_01,temperature,42.0,Â°C,RUNNING,Replay Attack,1,simulator,2327
1258,2026-09-14T18:02:48.316346,factory/line1/temperature,temperature_sensor_01,temperature,42.0,Â°C,RUNNING,Replay Attack,1,simulator,2328
1259,2026-09-14T18:02:46.282045,factory/line1/current,current_sensor_01,current,10.5,A,RUNNING,Replay Attack,1,simulator,2329
1260,2026-09-14T18:02:29.958770,factory/line1/humidity,humidity_sensor_01,humidity,54.32,%,RUNNING,Replay Attack,1,simulator,2330
1261,2026-09-14T18:02:48.316452,factory/line1/voltage,voltage_sensor_01,voltage,239.54,V,RUNNING,Replay Attack,1,simulator,2331
1262,2026-09-14T18:02:27.921959,factory/line1/vibration,vibration_sensor_01,vibration,0.25,g,RUNNING,Replay Attack,1,simulator,2332
1263,2026-09-14T18:02:29.958836,factory/line1/temperature,temperature_sensor_01,temperature,45.0,Â°C,RUNNING,Replay Attack,1,simulator,2333
1264,2026-09-14T18:02:06.418254,factory/line1/pressure,pressure_sensor_01,pressure,75.0,kPa,RUNNING,Replay Attack,1,simulator,2334
1265,2026-09-14T18:02:50.355309,factory/line1/proximity,proximity_sensor_01,proximity,371.13,mm,RUNNING,Replay Attack,1,simulator,2335
1266,2026-09-14T18:02:36.076859,factory/line1/current,current_sensor_01,current,12.0,A,RUNNING,Replay Attack,1,simulator,2336
1267,2026-09-14T18:02:46.282458,factory/line1/temperature,temperature_sensor_01,temperature,45.0,Â°C,RUNNING,Replay Attack,1,simulator,2337
1268,2026-09-14T18:02:47.296905,factory/line1/current,current_sensor_01,current,10.0,A,RUNNING,Replay Attack,1,simulator,2338
1269,2026-09-14T18:02:21.777673,factory/line1/rpm,rpm_sensor_01,rpm,1450.0,RPM,RUNNING,Replay Attack,1,simulator,2339
1270,2026-09-14T18:02:57.553188,factory/line1/current,current_sensor_01,current,10.0,A,RUNNING,Replay Attack,1,simulator,2340
1271,2026-09-14T18:02:51.405600,factory/line1/pressure,pressure_sensor_01,pressure,75.0,kPa,RUNNING,Replay Attack,1,simulator,2341
1272,2026-09-14T18:02:11.526745,factory/line1/vibration,vibration_sensor_01,vibration,0.25,g,RUNNING,Replay Attack,1,simulator,2342
1273,2026-09-14T18:02:39.141107,factory/line1/pressure,pressure_sensor_01,pressure,75.0,kPa,RUNNING,Replay Attack,1,simulator,2343
1274,2026-09-14T18:02:10.498025,factory/line1/current,current_sensor_01,current,9.5,A,RUNNING,Replay Attack,1,simulator,2344
1275,2026-09-14T18:02:33.025304,factory/line1/pressure,pressure_sensor_01,pressure,75.0,kPa,RUNNING,Replay Attack,1,simulator,2345
1276,2026-09-14T18:02:34.040093,factory/line1/level,level_sensor_01,level,100.0,%,RUNNING,Replay Attack,1,simulator,2346
1277,2026-09-14T18:02:50.354288,factory/line1/pressure,pressure_sensor_01,pressure,75.0,kPa,RUNNING,Replay Attack,1,simulator,2347
1278,2026-09-14T18:02:11.527154,factory/line1/rpm,rpm_sensor_01,rpm,1450.0,RPM,RUNNING,Replay Attack,1,simulator,2348
