timestamp,topic,device_id,sensor_type,value,unit,status,attack_type,label,source,sequence_number
2026-07-07T16:36:01.137047,factory/line1/temperature,temperature_sensor_01,temperature,200.5,°C,NORMAL,Injection Attack,1,simulator,2595
2026-07-07T16:36:01.242718,factory/line1/pressure,pressure_sensor_01,pressure,73.29,kPa,NORMAL,Injection Attack,1,simulator,2596
2026-07-07T16:36:01.333897,factory/line1/pressure,pressure_sensor_01,pressure,102.1,kPa,NORMAL,Injection Attack,1,simulator,2597
2026-07-07T16:36:01.339256,factory/line1/temperature,temperature_sensor_01,temperature,28.8,°C,NORMAL,Injection Attack,1,simulator,2598
2026-07-07T16:36:01.346005,factory/line1/temperature,temperature_sensor_01,temperature,85.64,°C,NORMAL,Injection Attack,1,simulator,2599
2026-07-07T16:36:01.447579,factory/line1/pressure,pressure_sensor_01,pressure,185.48,kPa,NORMAL,Injection Attack,1,simulator,2600
2026-07-07T16:36:01.552592,factory/line1/pressure,pressure_sensor_01,pressure,245.33,kPa,NORMAL,Injection Attack,1,simulator,2601
2026-07-07T16:36:01.655506,factory/line1/temperature,temperature_sensor_01,temperature,81.34,°C,NORMAL,Injection Attack,1,simulator,2602
2026-07-07T16:36:01.760215,factory/line1/temperature,temperature_sensor_01,temperature,104.17,°C,NORMAL,Injection Attack,1,simulator,2603
2026-07-07T16:36:01.865865,factory/line1/pressure,pressure_sensor_01,pressure,199.1,kPa,NORMAL,Injection Attack,1,simulator,2604
2026-07-07T16:36:01.967652,factory/line1/pressure,pressure_sensor_01,pressure,195.77,kPa,NORMAL,Injection Attack,1,simulator,2605
2026-07-07T16:36:02.073347,factory/line1/pressure,pressure_sensor_01,pressure,142.74,kPa,NORMAL,Injection Attack,1,simulator,2606
2026-07-07T16:36:02.175039,factory/line1/temperature,temperature_sensor_01,temperature,93.54,°C,NORMAL,Injection Attack,1,simulator,2607
2026-07-07T16:36:02.280743,factory/line1/pressure,pressure_sensor_01,pressure,220.2,kPa,NORMAL,Injection Attack,1,simulator,2608
2026-07-07T16:36:02.382538,factory/line1/temperature,temperature_sensor_01,temperature,97.13,°C,NORMAL,Injection Attack,1,simulator,2609
2026-07-07T16:36:02.488178,factory/line1/temperature,temperature_sensor_01,temperature,-13.43,°C,NORMAL,Injection Attack,1,simulator,2610
2026-07-07T16:36:02.589265,factory/line1/temperature,temperature_sensor_01,temperature,94.26,°C,NORMAL,Injection Attack,1,simulator,2611
2026-07-07T16:36:02.694903,factory/line1/temperature,temperature_sensor_01,temperature,174.06,°C,NORMAL,Injection Attack,1,simulator,2612
2026-07-07T16:36:03.339261,factory/line1/pressure,pressure_sensor_01,pressure,101.0,kPa,NORMAL,,0,simulator,2613
2026-07-07T16:36:03.344520,factory/line1/temperature,temperature_sensor_01,temperature,27.3,°C,NORMAL,,0,simulator,2614
2026-07-07T16:36:05.344977,factory/line1/pressure,pressure_sensor_01,pressure,101.8,kPa,NORMAL,,0,simulator,2615
2026-07-07T16:36:05.347094,factory/line1/temperature,temperature_sensor_01,temperature,29.2,°C,NORMAL,,0,simulator,2616
2026-07-07T16:36:07.350701,factory/line1/pressure,pressure_sensor_01,pressure,100.8,kPa,NORMAL,,0,simulator,2617
2026-07-07T16:36:07.352019,factory/line1/temperature,temperature_sensor_01,temperature,29.9,°C,NORMAL,,0,simulator,2618
2026-07-07T16:36:09.352016,factory/line1/pressure,pressure_sensor_01,pressure,101.9,kPa,NORMAL,,0,simulator,2619
2026-07-07T16:36:09.355223,factory/line1/temperature,temperature_sensor_01,temperature,27.9,°C,NORMAL,,0,simulator,2620
2026-07-07T16:36:11.357377,factory/line1/pressure,pressure_sensor_01,pressure,100.6,kPa,NORMAL,,0,simulator,2621
2026-07-07T16:36:11.360503,factory/line1/temperature,temperature_sensor_01,temperature,28.2,°C,NORMAL,,0,simulator,2622
2026-07-07T16:36:13.363093,factory/line1/pressure,pressure_sensor_01,pressure,102.5,kPa,NORMAL,,0,simulator,2623
2026-07-07T16:36:13.365755,factory/line1/temperature,temperature_sensor_01,temperature,28.0,°C,NORMAL,,0,simulator,2624
2026-07-07T16:36:15.368836,factory/line1/pressure,pressure_sensor_01,pressure,100.6,kPa,NORMAL,,0,simulator,2625
2026-07-07T16:36:15.371092,factory/line1/temperature,temperature_sensor_01,temperature,27.2,°C,NORMAL,,0,simulator,2626
2026-07-07T16:36:17.373043,factory/line1/pressure,pressure_sensor_01,pressure,101.4,kPa,NORMAL,,0,simulator,2627
2026-07-07T16:36:17.373331,factory/line1/temperature,temperature_sensor_01,temperature,28.3,°C,NORMAL,,0,simulator,2628
2026-07-07T16:36:19.376867,factory/line1/temperature,temperature_sensor_01,temperature,28.7,°C,NORMAL,,0,simulator,2629
2026-07-07T16:36:19.376509,factory/line1/pressure,pressure_sensor_01,pressure,102.2,kPa,NORMAL,,0,simulator,2630
2026-07-07T16:36:21.378238,factory/line1/temperature,temperature_sensor_01,temperature,28.7,°C,NORMAL,,0,simulator,2631
2026-07-07T16:36:21.380809,factory/line1/pressure,pressure_sensor_01,pressure,102.5,kPa,NORMAL,,0,simulator,2632
2026-07-07T16:36:23.383340,factory/line1/temperature,temperature_sensor_01,temperature,27.1,°C,NORMAL,,0,simulator,2633
2026-07-07T16:36:23.386025,factory/line1/pressure,pressure_sensor_01,pressure,102.0,kPa,NORMAL,,0,simulator,2634
2026-07-07T16:36:25.386630,factory/line1/temperature,temperature_sensor_01,temperature,29.8,°C,NORMAL,,0,simulator,2635
2026-07-07T16:36:25.391182,factory/line1/pressure,pressure_sensor_01,pressure,101.9,kPa,NORMAL,,0,simulator,2636
2026-07-07T16:36:25.799692,factory/line1/pressure,pressure_sensor_01,pressure,101.7,kPa,NORMAL,Replay Attack,1,simulator,2637
2026-07-07T16:36:25.904996,factory/line1/pressure,pressure_sensor_01,pressure,102.3,kPa,NORMAL,Replay Attack,1,simulator,2638
2026-07-07T16:36:26.005862,factory/line1/temperature,temperature_sensor_01,temperature,29.4,°C,NORMAL,Replay Attack,1,simulator,2639
2026-07-07T16:36:26.111177,factory/line1/pressure,pressure_sensor_01,pressure,101.7,kPa,NORMAL,Replay Attack,1,simulator,2640
2026-07-07T16:36:26.216447,factory/line1/pressure,pressure_sensor_01,pressure,101.7,kPa,NORMAL,Replay Attack,1,simulator,2641
2026-07-07T16:36:26.321726,factory/line1/temperature,temperature_sensor_01,temperature,27.4,°C,NORMAL,Replay Attack,1,simulator,2642
2026-07-07T16:36:26.427053,factory/line1/temperature,temperature_sensor_01,temperature,29.4,°C,NORMAL,Replay Attack,1,simulator,2643
2026-07-07T16:36:26.528775,factory/line1/temperature,temperature_sensor_01,temperature,28.2,°C,NORMAL,Replay Attack,1,simulator,2644
2026-07-07T16:36:26.629815,factory/line1/temperature,temperature_sensor_01,temperature,28.6,°C,NORMAL,Replay Attack,1,simulator,2645
2026-07-07T16:36:26.735182,factory/line1/temperature,temperature_sensor_01,temperature,27.8,°C,NORMAL,Replay Attack,1,simulator,2646
2026-07-07T16:36:26.839173,factory/line1/pressure,pressure_sensor_01,pressure,100.8,kPa,NORMAL,Replay Attack,1,simulator,2647
2026-07-07T16:36:26.944490,factory/line1/pressure,pressure_sensor_01,pressure,101.4,kPa,NORMAL,Replay Attack,1,simulator,2648
2026-07-07T16:36:27.049770,factory/line1/pressure,pressure_sensor_01,pressure,101.4,kPa,NORMAL,Replay Attack,1,simulator,2649
2026-07-07T16:36:27.155087,factory/line1/temperature,temperature_sensor_01,temperature,29.8,°C,NORMAL,Replay Attack,1,simulator,2650
2026-07-07T16:36:27.260341,factory/line1/pressure,pressure_sensor_01,pressure,100.5,kPa,NORMAL,Replay Attack,1,simulator,2651
2026-07-07T16:36:27.364168,factory/line1/temperature,temperature_sensor_01,temperature,29.8,°C,NORMAL,Replay Attack,1,simulator,2652
2026-07-07T16:36:27.388105,factory/line1/temperature,temperature_sensor_01,temperature,30.0,°C,NORMAL,Replay Attack,1,simulator,2653
2026-07-07T16:36:27.393968,factory/line1/pressure,pressure_sensor_01,pressure,100.7,kPa,NORMAL,Replay Attack,1,simulator,2654
2026-07-07T16:36:27.469507,factory/line1/pressure,pressure_sensor_01,pressure,101.4,kPa,NORMAL,Replay Attack,1,simulator,2655
2026-07-07T16:36:27.574804,factory/line1/temperature,temperature_sensor_01,temperature,27.8,°C,NORMAL,Replay Attack,1,simulator,2656
2026-07-07T16:36:27.679239,factory/line1/pressure,pressure_sensor_01,pressure,101.4,kPa,NORMAL,Replay Attack,1,simulator,2657
2026-07-07T16:36:27.783410,factory/line1/temperature,temperature_sensor_01,temperature,29.8,°C,NORMAL,Replay Attack,1,simulator,2658
2026-07-07T16:36:27.887138,factory/line1/temperature,temperature_sensor_01,temperature,27.8,°C,NORMAL,Replay Attack,1,simulator,2659
2026-07-07T16:36:27.992698,factory/line1/pressure,pressure_sensor_01,pressure,102.0,kPa,NORMAL,Replay Attack,1,simulator,2660
2026-07-07T16:36:28.096461,factory/line1/pressure,pressure_sensor_01,pressure,102.3,kPa,NORMAL,Replay Attack,1,simulator,2661
2026-07-07T16:36:28.198009,factory/line1/temperature,temperature_sensor_01,temperature,29.0,°C,NORMAL,Replay Attack,1,simulator,2662
2026-07-07T16:36:28.299984,factory/line1/pressure,pressure_sensor_01,pressure,101.1,kPa,NORMAL,Replay Attack,1,simulator,2663
2026-07-07T16:36:28.405043,factory/line1/temperature,temperature_sensor_01,temperature,28.2,°C,NORMAL,Replay Attack,1,simulator,2664
2026-07-07T16:36:28.510720,factory/line1/pressure,pressure_sensor_01,pressure,102.3,kPa,NORMAL,Replay Attack,1,simulator,2665
2026-07-07T16:36:28.614315,factory/line1/temperature,temperature_sensor_01,temperature,29.4,°C,NORMAL,Replay Attack,1,simulator,2666
2026-07-07T16:36:28.718101,factory/line1/pressure,pressure_sensor_01,pressure,100.5,kPa,NORMAL,Replay Attack,1,simulator,2667
2026-07-07T16:36:28.823509,factory/line1/temperature,temperature_sensor_01,temperature,30.2,°C,NORMAL,Replay Attack,1,simulator,2668
2026-07-07T16:36:28.925279,factory/line1/pressure,pressure_sensor_01,pressure,102.0,kPa,NORMAL,Replay Attack,1,simulator,2669
2026-07-07T16:36:29.030911,factory/line1/pressure,pressure_sensor_01,pressure,102.0,kPa,NORMAL,Replay Attack,1,simulator,2670
2026-07-07T16:36:29.132642,factory/line1/pressure,pressure_sensor_01,pressure,102.0,kPa,NORMAL,Replay Attack,1,simulator,2671
2026-07-07T16:36:29.237945,factory/line1/temperature,temperature_sensor_01,temperature,30.2,°C,NORMAL,Replay Attack,1,simulator,2672
2026-07-07T16:36:29.339181,factory/line1/temperature,temperature_sensor_01,temperature,30.2,°C,NORMAL,Replay Attack,1,simulator,2673
2026-07-07T16:36:29.393332,factory/line1/temperature,temperature_sensor_01,temperature,28.2,°C,NORMAL,Replay Attack,1,simulator,2674
2026-07-07T16:36:29.399137,factory/line1/pressure,pressure_sensor_01,pressure,100.7,kPa,NORMAL,Replay Attack,1,simulator,2675
2026-07-07T16:36:29.446465,factory/line1/pressure,pressure_sensor_01,pressure,101.7,kPa,NORMAL,Replay Attack,1,simulator,2676
2026-07-07T16:36:29.551111,factory/line1/temperature,temperature_sensor_01,temperature,29.0,°C,NORMAL,Replay Attack,1,simulator,2677
2026-07-07T16:36:29.656608,factory/line1/pressure,pressure_sensor_01,pressure,100.8,kPa,NORMAL,Replay Attack,1,simulator,2678
2026-07-07T16:36:29.760655,factory/line1/temperature,temperature_sensor_01,temperature,27.4,°C,NORMAL,Replay Attack,1,simulator,2679
2026-07-07T16:36:29.864492,factory/line1/temperature,temperature_sensor_01,temperature,27.8,°C,NORMAL,Replay Attack,1,simulator,2680
2026-07-07T16:36:29.965197,factory/line1/temperature,temperature_sensor_01,temperature,28.2,°C,NORMAL,Replay Attack,1,simulator,2681
2026-07-07T16:36:30.066221,factory/line1/pressure,pressure_sensor_01,pressure,102.3,kPa,NORMAL,Replay Attack,1,simulator,2682
2026-07-07T16:36:30.171862,factory/line1/pressure,pressure_sensor_01,pressure,100.8,kPa,NORMAL,Replay Attack,1,simulator,2683
2026-07-07T16:36:30.277573,factory/line1/temperature,temperature_sensor_01,temperature,27.4,°C,NORMAL,Replay Attack,1,simulator,2684
2026-07-07T16:36:30.381158,factory/line1/temperature,temperature_sensor_01,temperature,29.0,°C,NORMAL,Replay Attack,1,simulator,2685
2026-07-07T16:36:30.482899,factory/line1/temperature,temperature_sensor_01,temperature,28.6,°C,NORMAL,Replay Attack,1,simulator,2686
2026-07-07T16:36:30.588155,factory/line1/temperature,temperature_sensor_01,temperature,30.2,°C,NORMAL,Replay Attack,1,simulator,2687
2026-07-07T16:36:30.689159,factory/line1/pressure,pressure_sensor_01,pressure,101.7,kPa,NORMAL,Replay Attack,1,simulator,2688
2026-07-07T16:36:30.794782,factory/line1/pressure,pressure_sensor_01,pressure,101.4,kPa,NORMAL,Replay Attack,1,simulator,2689
2026-07-07T16:36:30.896590,factory/line1/pressure,pressure_sensor_01,pressure,101.7,kPa,NORMAL,Replay Attack,1,simulator,2690
2026-07-07T16:36:31.002310,factory/line1/pressure,pressure_sensor_01,pressure,100.5,kPa,NORMAL,Replay Attack,1,simulator,2691
2026-07-07T16:36:31.107966,factory/line1/pressure,pressure_sensor_01,pressure,101.4,kPa,NORMAL,Replay Attack,1,simulator,2692
2026-07-07T16:36:31.213340,factory/line1/pressure,pressure_sensor_01,pressure,101.4,kPa,NORMAL,Replay Attack,1,simulator,2693
2026-07-07T16:36:31.317987,factory/line1/pressure,pressure_sensor_01,pressure,102.0,kPa,NORMAL,Replay Attack,1,simulator,2694
2026-07-07T16:36:31.398796,factory/line1/temperature,temperature_sensor_01,temperature,29.4,°C,NORMAL,Replay Attack,1,simulator,2695
2026-07-07T16:36:31.403282,factory/line1/pressure,pressure_sensor_01,pressure,102.0,kPa,NORMAL,Replay Attack,1,simulator,2696
2026-07-07T16:36:31.419990,factory/line1/pressure,pressure_sensor_01,pressure,100.5,kPa,NORMAL,Replay Attack,1,simulator,2697
2026-07-07T16:36:31.522498,factory/line1/pressure,pressure_sensor_01,pressure,101.1,kPa,NORMAL,Replay Attack,1,simulator,2698
2026-07-07T16:36:31.628159,factory/line1/pressure,pressure_sensor_01,pressure,100.8,kPa,NORMAL,Replay Attack,1,simulator,2699
2026-07-07T16:36:31.732229,factory/line1/temperature,temperature_sensor_01,temperature,28.6,°C,NORMAL,Replay Attack,1,simulator,2700
2026-07-07T16:36:31.834003,factory/line1/pressure,pressure_sensor_01,pressure,101.4,kPa,NORMAL,Replay Attack,1,simulator,2701
2026-07-07T16:36:31.939177,factory/line1/temperature,temperature_sensor_01,temperature,29.4,°C,NORMAL,Replay Attack,1,simulator,2702
2026-07-07T16:36:32.044811,factory/line1/temperature,temperature_sensor_01,temperature,28.2,°C,NORMAL,Replay Attack,1,simulator,2703
2026-07-07T16:36:32.150387,factory/line1/temperature,temperature_sensor_01,temperature,27.8,°C,NORMAL,Replay Attack,1,simulator,2704
2026-07-07T16:36:32.255830,factory/line1/pressure,pressure_sensor_01,pressure,100.8,kPa,NORMAL,Replay Attack,1,simulator,2705
2026-07-07T16:36:32.357267,factory/line1/temperature,temperature_sensor_01,temperature,30.2,°C,NORMAL,Replay Attack,1,simulator,2706
2026-07-07T16:36:32.459067,factory/line1/temperature,temperature_sensor_01,temperature,29.8,°C,NORMAL,Replay Attack,1,simulator,2707
2026-07-07T16:36:32.560942,factory/line1/temperature,temperature_sensor_01,temperature,30.2,°C,NORMAL,Replay Attack,1,simulator,2708
2026-07-07T16:36:32.665568,factory/line1/pressure,pressure_sensor_01,pressure,101.7,kPa,NORMAL,Replay Attack,1,simulator,2709
2026-07-07T16:36:32.771215,factory/line1/temperature,temperature_sensor_01,temperature,30.2,°C,NORMAL,Replay Attack,1,simulator,2710
2026-07-07T16:36:32.875304,factory/line1/temperature,temperature_sensor_01,temperature,29.8,°C,NORMAL,Replay Attack,1,simulator,2711
2026-07-07T16:36:32.980920,factory/line1/pressure,pressure_sensor_01,pressure,102.3,kPa,NORMAL,Replay Attack,1,simulator,2712
2026-07-07T16:36:33.082279,factory/line1/temperature,temperature_sensor_01,temperature,29.8,°C,NORMAL,Replay Attack,1,simulator,2713
2026-07-07T16:36:33.184162,factory/line1/pressure,pressure_sensor_01,pressure,101.4,kPa,NORMAL,Replay Attack,1,simulator,2714
2026-07-07T16:36:33.289161,factory/line1/temperature,temperature_sensor_01,temperature,30.2,°C,NORMAL,Replay Attack,1,simulator,2715
2026-07-07T16:36:33.394784,factory/line1/temperature,temperature_sensor_01,temperature,27.8,°C,NORMAL,Replay Attack,1,simulator,2716
2026-07-07T16:36:33.400550,factory/line1/temperature,temperature_sensor_01,temperature,28.3,°C,NORMAL,Replay Attack,1,simulator,2717
2026-07-07T16:36:33.408596,factory/line1/pressure,pressure_sensor_01,pressure,100.8,kPa,NORMAL,Replay Attack,1,simulator,2718
2026-07-07T16:36:33.500217,factory/line1/pressure,pressure_sensor_01,pressure,101.7,kPa,NORMAL,Replay Attack,1,simulator,2719
2026-07-07T16:36:33.601922,factory/line1/pressure,pressure_sensor_01,pressure,102.0,kPa,NORMAL,Replay Attack,1,simulator,2720
2026-07-07T16:36:33.707265,factory/line1/pressure,pressure_sensor_01,pressure,102.3,kPa,NORMAL,Replay Attack,1,simulator,2721
2026-07-07T16:36:33.808199,factory/line1/pressure,pressure_sensor_01,pressure,101.1,kPa,NORMAL,Replay Attack,1,simulator,2722
2026-07-07T16:36:33.909998,factory/line1/pressure,pressure_sensor_01,pressure,101.1,kPa,NORMAL,Replay Attack,1,simulator,2723
2026-07-07T16:36:34.013603,factory/line1/temperature,temperature_sensor_01,temperature,29.4,°C,NORMAL,Replay Attack,1,simulator,2724
2026-07-07T16:36:34.119468,factory/line1/pressure,pressure_sensor_01,pressure,100.5,kPa,NORMAL,Replay Attack,1,simulator,2725
2026-07-07T16:36:34.224776,factory/line1/temperature,temperature_sensor_01,temperature,27.8,°C,NORMAL,Replay Attack,1,simulator,2726
2026-07-07T16:36:34.330033,factory/line1/temperature,temperature_sensor_01,temperature,29.8,°C,NORMAL,Replay Attack,1,simulator,2727
2026-07-07T16:36:34.435615,factory/line1/temperature,temperature_sensor_01,temperature,27.4,°C,NORMAL,Replay Attack,1,simulator,2728
2026-07-07T16:36:34.539326,factory/line1/temperature,temperature_sensor_01,temperature,27.8,°C,NORMAL,Replay Attack,1,simulator,2729
2026-07-07T16:36:34.641161,factory/line1/pressure,pressure_sensor_01,pressure,102.3,kPa,NORMAL,Replay Attack,1,simulator,2730
2026-07-07T16:36:34.742896,factory/line1/pressure,pressure_sensor_01,pressure,102.3,kPa,NORMAL,Replay Attack,1,simulator,2731
2026-07-07T16:36:35.406001,factory/line1/temperature,temperature_sensor_01,temperature,29.1,°C,NORMAL,,0,simulator,2732
2026-07-07T16:36:35.412589,factory/line1/pressure,pressure_sensor_01,pressure,101.5,kPa,NORMAL,,0,simulator,2733
2026-07-07T16:36:37.408642,factory/line1/temperature,temperature_sensor_01,temperature,28.5,°C,NORMAL,,0,simulator,2734
2026-07-07T16:36:37.417632,factory/line1/pressure,pressure_sensor_01,pressure,100.9,kPa,NORMAL,,0,simulator,2735
2026-07-07T16:36:39.414332,factory/line1/temperature,temperature_sensor_01,temperature,27.8,°C,NORMAL,,0,simulator,2736
2026-07-07T16:36:39.422226,factory/line1/pressure,pressure_sensor_01,pressure,101.7,kPa,NORMAL,,0,simulator,2737
2026-07-07T16:36:41.419677,factory/line1/temperature,temperature_sensor_01,temperature,29.5,°C,NORMAL,,0,simulator,2738
2026-07-07T16:36:41.427402,factory/line1/pressure,pressure_sensor_01,pressure,100.5,kPa,NORMAL,,0,simulator,2739
2026-07-07T16:36:43.423425,factory/line1/temperature,temperature_sensor_01,temperature,28.5,°C,NORMAL,,0,simulator,2740
2026-07-07T16:36:43.429333,factory/line1/pressure,pressure_sensor_01,pressure,101.2,kPa,NORMAL,,0,simulator,2741
2026-07-07T16:36:45.426553,factory/line1/temperature,temperature_sensor_01,temperature,29.5,°C,NORMAL,,0,simulator,2742
2026-07-07T16:36:45.433242,factory/line1/pressure,pressure_sensor_01,pressure,101.5,kPa,NORMAL,,0,simulator,2743
2026-07-07T16:36:47.430246,factory/line1/temperature,temperature_sensor_01,temperature,28.9,°C,NORMAL,,0,simulator,2744
2026-07-07T16:36:47.436961,factory/line1/pressure,pressure_sensor_01,pressure,102.1,kPa,NORMAL,,0,simulator,2745
2026-07-07T16:36:49.435775,factory/line1/temperature,temperature_sensor_01,temperature,27.5,°C,NORMAL,,0,simulator,2746
2026-07-07T16:36:49.440949,factory/line1/pressure,pressure_sensor_01,pressure,100.8,kPa,NORMAL,,0,simulator,2747
2026-07-07T16:36:51.441108,factory/line1/temperature,temperature_sensor_01,temperature,27.8,°C,NORMAL,,0,simulator,2748
2026-07-07T16:36:51.446362,factory/line1/pressure,pressure_sensor_01,pressure,101.6,kPa,NORMAL,,0,simulator,2749
2026-07-07T16:36:53.443154,factory/line1/temperature,temperature_sensor_01,temperature,27.6,°C,NORMAL,,0,simulator,2750
2026-07-07T16:36:53.450088,factory/line1/pressure,pressure_sensor_01,pressure,101.9,kPa,NORMAL,,0,simulator,2751
2026-07-07T16:36:55.448899,factory/line1/temperature,temperature_sensor_01,temperature,28.4,°C,NORMAL,,0,simulator,2752
2026-07-07T16:36:55.455038,factory/line1/pressure,pressure_sensor_01,pressure,101.1,kPa,NORMAL,,0,simulator,2753
2026-07-07T16:36:57.451341,factory/line1/temperature,temperature_sensor_01,temperature,28.1,°C,NORMAL,,0,simulator,2754
2026-07-07T16:36:57.460418,factory/line1/pressure,pressure_sensor_01,pressure,100.7,kPa,NORMAL,,0,simulator,2755
2026-07-07T16:36:59.457088,factory/line1/temperature,temperature_sensor_01,temperature,27.9,°C,NORMAL,,0,simulator,2756
2026-07-07T16:36:59.462153,factory/line1/pressure,pressure_sensor_01,pressure,100.5,kPa,NORMAL,,0,simulator,2757
2026-07-07T16:37:01.461489,factory/line1/temperature,temperature_sensor_01,temperature,29.7,°C,NORMAL,,0,simulator,2758
2026-07-07T16:37:01.467490,factory/line1/pressure,pressure_sensor_01,pressure,100.9,kPa,NORMAL,,0,simulator,2759
2026-07-07T16:37:03.467181,factory/line1/temperature,temperature_sensor_01,temperature,27.2,°C,NORMAL,,0,simulator,2760
2026-07-07T16:37:03.468600,factory/line1/pressure,pressure_sensor_01,pressure,101.6,kPa,NORMAL,,0,simulator,2761
2026-07-07T16:37:05.469232,factory/line1/temperature,temperature_sensor_01,temperature,29.8,°C,NORMAL,,0,simulator,2762
2026-07-07T16:37:05.474147,factory/line1/pressure,pressure_sensor_01,pressure,102.3,kPa,NORMAL,,0,simulator,2763
2026-07-07T16:37:07.475010,factory/line1/temperature,temperature_sensor_01,temperature,29.8,°C,NORMAL,,0,simulator,2764
2026-07-07T16:37:07.479331,factory/line1/pressure,pressure_sensor_01,pressure,101.0,kPa,NORMAL,,0,simulator,2765
2026-07-07T16:37:09.479703,factory/line1/temperature,temperature_sensor_01,temperature,28.9,°C,NORMAL,,0,simulator,2766
2026-07-07T16:37:09.483338,factory/line1/pressure,pressure_sensor_01,pressure,101.8,kPa,NORMAL,,0,simulator,2767
2026-07-07T16:37:11.485721,factory/line1/temperature,temperature_sensor_01,temperature,29.2,°C,NORMAL,,0,simulator,2768
2026-07-07T16:37:11.488705,factory/line1/pressure,pressure_sensor_01,pressure,102.2,kPa,NORMAL,,0,simulator,2769
2026-07-07T16:37:13.491442,factory/line1/temperature,temperature_sensor_01,temperature,28.8,°C,NORMAL,,0,simulator,2770
2026-07-07T16:37:13.493014,factory/line1/pressure,pressure_sensor_01,pressure,101.5,kPa,NORMAL,,0,simulator,2771
2026-07-07T16:37:15.497181,factory/line1/pressure,pressure_sensor_01,pressure,101.6,kPa,NORMAL,,0,simulator,2772
2026-07-07T16:37:15.497542,factory/line1/temperature,temperature_sensor_01,temperature,29.8,°C,NORMAL,,0,simulator,2773
2026-07-07T16:37:17.499002,factory/line1/temperature,temperature_sensor_01,temperature,29.4,°C,NORMAL,,0,simulator,2774
2026-07-07T16:37:17.503389,factory/line1/pressure,pressure_sensor_01,pressure,102.5,kPa,NORMAL,,0,simulator,2775
2026-07-07T16:37:19.504862,factory/line1/pressure,pressure_sensor_01,pressure,101.0,kPa,NORMAL,,0,simulator,2776
2026-07-07T16:37:19.505149,factory/line1/temperature,temperature_sensor_01,temperature,29.2,°C,NORMAL,,0,simulator,2777
2026-07-07T16:37:21.510239,factory/line1/temperature,temperature_sensor_01,temperature,28.6,°C,NORMAL,,0,simulator,2778
2026-07-07T16:37:21.511047,factory/line1/pressure,pressure_sensor_01,pressure,101.2,kPa,NORMAL,,0,simulator,2779
2026-07-07T16:37:23.516055,factory/line1/pressure,pressure_sensor_01,pressure,100.7,kPa,NORMAL,,0,simulator,2780
2026-07-07T16:37:23.516412,factory/line1/temperature,temperature_sensor_01,temperature,29.0,°C,NORMAL,,0,simulator,2781
2026-07-07T16:37:25.521454,factory/line1/pressure,pressure_sensor_01,pressure,101.5,kPa,NORMAL,,0,simulator,2782
2026-07-07T16:37:25.521729,factory/line1/temperature,temperature_sensor_01,temperature,27.6,°C,NORMAL,,0,simulator,2783
2026-07-07T16:37:25.858633,factory/line1/pressure,pressure_sensor_01,pressure,145.11,kPa,NORMAL,Injection Attack,1,simulator,2784
2026-07-07T16:37:25.963992,factory/line1/temperature,temperature_sensor_01,temperature,140.83,°C,NORMAL,Injection Attack,1,simulator,2785
2026-07-07T16:37:26.069701,factory/line1/pressure,pressure_sensor_01,pressure,69.3,kPa,NORMAL,Injection Attack,1,simulator,2786
2026-07-07T16:37:26.175393,factory/line1/temperature,temperature_sensor_01,temperature,155.75,°C,NORMAL,Injection Attack,1,simulator,2787
2026-07-07T16:37:26.279578,factory/line1/pressure,pressure_sensor_01,pressure,154.52,kPa,NORMAL,Injection Attack,1,simulator,2788
2026-07-07T16:37:26.385260,factory/line1/pressure,pressure_sensor_01,pressure,248.5,kPa,NORMAL,Injection Attack,1,simulator,2789
2026-07-07T16:37:26.490946,factory/line1/temperature,temperature_sensor_01,temperature,241.6,°C,NORMAL,Injection Attack,1,simulator,2790
2026-07-07T16:37:26.592969,factory/line1/temperature,temperature_sensor_01,temperature,-14.71,°C,NORMAL,Injection Attack,1,simulator,2791
2026-07-07T16:37:26.695637,factory/line1/pressure,pressure_sensor_01,pressure,152.6,kPa,NORMAL,Injection Attack,1,simulator,2792
2026-07-07T16:37:26.797624,factory/line1/pressure,pressure_sensor_01,pressure,62.96,kPa,NORMAL,Injection Attack,1,simulator,2793
2026-07-07T16:37:26.903233,factory/line1/temperature,temperature_sensor_01,temperature,-26.06,°C,NORMAL,Injection Attack,1,simulator,2794
2026-07-07T16:37:27.005336,factory/line1/temperature,temperature_sensor_01,temperature,-7.4,°C,NORMAL,Injection Attack,1,simulator,2795
2026-07-07T16:37:27.111055,factory/line1/temperature,temperature_sensor_01,temperature,210.68,°C,NORMAL,Injection Attack,1,simulator,2796
2026-07-07T16:37:27.216317,factory/line1/pressure,pressure_sensor_01,pressure,201.34,kPa,NORMAL,Injection Attack,1,simulator,2797
2026-07-07T16:37:27.318320,factory/line1/temperature,temperature_sensor_01,temperature,-21.34,°C,NORMAL,Injection Attack,1,simulator,2798
2026-07-07T16:37:27.420174,factory/line1/pressure,pressure_sensor_01,pressure,196.14,kPa,NORMAL,Injection Attack,1,simulator,2799
2026-07-07T16:37:27.522555,factory/line1/pressure,pressure_sensor_01,pressure,199.28,kPa,NORMAL,Injection Attack,1,simulator,2800
2026-07-07T16:37:27.523422,factory/line1/temperature,temperature_sensor_01,temperature,28.2,°C,NORMAL,Injection Attack,1,simulator,2801
